Designator,Mid X,Mid Y,Rotation,Layer,Val,Package
D161,75,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D161,110,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D161,145,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D161,40,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D161,180,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D162,38.5,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D162,73.5,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D162,108.5,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D162,178.5,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D162,143.5,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D163,72,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D163,142,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D163,107,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D163,37,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D163,177,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D164,70.5,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D164,175.5,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D164,105.5,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D164,35.5,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D164,140.5,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D165,34,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D165,139,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D165,174,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D165,104,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D165,69,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D166,67.5,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D166,172.5,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D166,102.5,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D166,137.5,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D166,32.5,-84.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D167,69,-86.025,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D167,34,-86.025,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D167,104,-86.025,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D167,139,-86.025,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D167,174,-86.025,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D168,140.5,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D168,70.5,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D168,105.5,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D168,35.5,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D168,175.5,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D169,72,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D169,37,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D169,107,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D169,177,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D169,142,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D170,178.5,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D170,108.5,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D170,73.5,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D170,143.5,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D170,38.5,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D171,40,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D171,180,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D171,110,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D171,145,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D171,75,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D172,41.5,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D172,76.5,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D172,111.5,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D172,146.5,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D172,181.5,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D173,183,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D173,148,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D173,78,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D173,43,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D173,113,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D174,149.5,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D174,114.5,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D174,79.5,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D174,44.5,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D174,184.5,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D175,81,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D175,46,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D175,186,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D175,151,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D175,116,-86,180,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D176,148,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D176,43,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D176,113,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D176,183,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D176,78,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D177,111.5,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D177,76.5,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D177,181.5,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D177,146.5,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D177,41.5,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D178,145,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D178,75,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D178,40,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D178,110,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D178,180,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D179,73.5,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D179,38.5,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D179,108.5,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D179,143.5,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D179,178.5,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D180,107,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D180,177,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D180,72,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D180,37,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
D180,142,-87.5,0,top,XL-1010RGBC-WS2812B,XINGLIGHT-XL-1010RGBC
J1,40,-49.37,0,top,USB_C_Receptacle_USB2.0_16P,USB-C-SMD_G-SWITCH_GT-USB-9010AB
J1,75,-49.37,0,top,USB_C_Receptacle_USB2.0_16P,USB-C-SMD_G-SWITCH_GT-USB-9010AB
J1,180,-49.37,0,top,USB_C_Receptacle_USB2.0_16P,USB-C-SMD_G-SWITCH_GT-USB-9010AB
J1,145,-49.37,0,top,USB_C_Receptacle_USB2.0_16P,USB-C-SMD_G-SWITCH_GT-USB-9010AB
J1,110,-49.37,0,top,USB_C_Receptacle_USB2.0_16P,USB-C-SMD_G-SWITCH_GT-USB-9010AB
R1,113.5,-38.6,-90,top,3.3k,R_0402_1005Metric
R1,148.5,-38.6,-90,top,3.3k,R_0402_1005Metric
R1,78.5,-38.6,-90,top,3.3k,R_0402_1005Metric
R1,183.5,-38.6,-90,top,3.3k,R_0402_1005Metric
R1,43.5,-38.6,-90,top,3.3k,R_0402_1005Metric
R2,149.5,-38.6,90,top,3.3k,R_0402_1005Metric
R2,184.5,-38.6,90,top,3.3k,R_0402_1005Metric
R2,44.5,-38.6,90,top,3.3k,R_0402_1005Metric
R2,114.5,-38.6,90,top,3.3k,R_0402_1005Metric
R2,79.5,-38.6,90,top,3.3k,R_0402_1005Metric
R3,80.95,-37.31,90,top,10k,R_0402_1005Metric
R3,45.95,-37.31,90,top,10k,R_0402_1005Metric
R3,150.95,-37.31,90,top,10k,R_0402_1005Metric
R3,185.95,-37.31,90,top,10k,R_0402_1005Metric
R3,115.95,-37.31,90,top,10k,R_0402_1005Metric
R4,81.1,-47.6,90,top,1k3,R_0402_1005Metric
R4,151.1,-47.6,90,top,1k3,R_0402_1005Metric
R4,46.1,-47.6,90,top,1k3,R_0402_1005Metric
R4,186.1,-47.6,90,top,1k3,R_0402_1005Metric
R4,116.1,-47.6,90,top,1k3,R_0402_1005Metric
R5,70.6,-42.3,0,top,0,R_0402_1005Metric
R5,140.6,-42.3,0,top,0,R_0402_1005Metric
R5,105.6,-42.3,0,top,0,R_0402_1005Metric
R5,175.6,-42.3,0,top,0,R_0402_1005Metric
R5,35.6,-42.3,0,top,0,R_0402_1005Metric
R6,175.6,-43.3,0,top,0,R_0402_1005Metric
R6,140.6,-43.3,0,top,0,R_0402_1005Metric
R6,70.6,-43.3,0,top,0,R_0402_1005Metric
R6,105.6,-43.3,0,top,0,R_0402_1005Metric
R6,35.6,-43.3,0,top,0,R_0402_1005Metric
R8,115.9,-42.3,-90,top,10k,R_0402_1005Metric
R8,45.9,-42.3,-90,top,10k,R_0402_1005Metric
R8,80.9,-42.3,-90,top,10k,R_0402_1005Metric
R8,150.9,-42.3,-90,top,10k,R_0402_1005Metric
R8,185.9,-42.3,-90,top,10k,R_0402_1005Metric
R9,151.8,-40.8,0,top,10k,R_0402_1005Metric
R9,186.8,-40.8,0,top,10k,R_0402_1005Metric
R9,81.8,-40.8,0,top,10k,R_0402_1005Metric
R9,116.8,-40.8,0,top,10k,R_0402_1005Metric
R9,46.8,-40.8,0,top,10k,R_0402_1005Metric
R10,112.9,-45.4,0,top,5k1,R_0402_1005Metric
R10,42.9,-45.4,0,top,5k1,R_0402_1005Metric
R10,77.9,-45.4,0,top,5k1,R_0402_1005Metric
R10,147.9,-45.4,0,top,5k1,R_0402_1005Metric
R10,182.9,-45.4,0,top,5k1,R_0402_1005Metric
R11,177.6,-45.4,180,top,5k1,R_0402_1005Metric
R11,142.6,-45.4,180,top,5k1,R_0402_1005Metric
R11,107.6,-45.4,180,top,5k1,R_0402_1005Metric
R11,37.6,-45.4,180,top,5k1,R_0402_1005Metric
R11,72.6,-45.4,180,top,5k1,R_0402_1005Metric
SW1,100.3,-40,-90,top,SW_Push,KEY-SMD_L3.9-W3.0-LS5.0-EH
SW1,65.3,-40,-90,top,SW_Push,KEY-SMD_L3.9-W3.0-LS5.0-EH
SW1,30.3,-40,-90,top,SW_Push,KEY-SMD_L3.9-W3.0-LS5.0-EH
SW1,135.3,-40,-90,top,SW_Push,KEY-SMD_L3.9-W3.0-LS5.0-EH
SW1,170.3,-40,-90,top,SW_Push,KEY-SMD_L3.9-W3.0-LS5.0-EH
SW2,190.1,-36.3,90,top,SW_Push,KEY-SMD_L3.9-W3.0-LS5.0-EH
SW2,155.1,-36.3,90,top,SW_Push,KEY-SMD_L3.9-W3.0-LS5.0-EH
SW2,120.1,-36.3,90,top,SW_Push,KEY-SMD_L3.9-W3.0-LS5.0-EH
SW2,50.1,-36.3,90,top,SW_Push,KEY-SMD_L3.9-W3.0-LS5.0-EH
SW2,85.1,-36.3,90,top,SW_Push,KEY-SMD_L3.9-W3.0-LS5.0-EH
SW3,190.1,-43.7,-90,top,SW_Push,KEY-SMD_L3.9-W3.0-LS5.0-EH
SW3,85.1,-43.7,-90,top,SW_Push,KEY-SMD_L3.9-W3.0-LS5.0-EH
SW3,50.1,-43.7,-90,top,SW_Push,KEY-SMD_L3.9-W3.0-LS5.0-EH
SW3,155.1,-43.7,-90,top,SW_Push,KEY-SMD_L3.9-W3.0-LS5.0-EH
SW3,120.1,-43.7,-90,top,SW_Push,KEY-SMD_L3.9-W3.0-LS5.0-EH
U3,110,-40,-90,top,BNO055,LGA-28_L5.2-W3.8-P0.50-BL
U3,145,-40,-90,top,BNO055,LGA-28_L5.2-W3.8-P0.50-BL
U3,75,-40,-90,top,BNO055,LGA-28_L5.2-W3.8-P0.50-BL
U3,180,-40,-90,top,BNO055,LGA-28_L5.2-W3.8-P0.50-BL
U3,40,-40,-90,top,BNO055,LGA-28_L5.2-W3.8-P0.50-BL
U4,65.7,-34.9,90,top,SN74LVC1T45DCK,SC-70-6_L2.2-W1.3-P0.65-LS2.2-BR
U4,170.7,-34.9,90,top,SN74LVC1T45DCK,SC-70-6_L2.2-W1.3-P0.65-LS2.2-BR
U4,30.7,-34.9,90,top,SN74LVC1T45DCK,SC-70-6_L2.2-W1.3-P0.65-LS2.2-BR
U4,100.7,-34.9,90,top,SN74LVC1T45DCK,SC-70-6_L2.2-W1.3-P0.65-LS2.2-BR
U4,135.7,-34.9,90,top,SN74LVC1T45DCK,SC-70-6_L2.2-W1.3-P0.65-LS2.2-BR
